Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
193000,0.69471645,11.779220779220779,1.3274758,1.737179471896245,1.737179471896245,1.0
194000,0.71864945,10.010989010989011,1.3219948,1.7785714278509328,1.7785714278509328,1.0
195000,0.69824976,18.0,1.3561435,1.8583333214124045,1.8583333214124045,1.0
196000,0.83767617,10.266666666666667,1.2936168,1.3611841852727689,1.3611841852727689,1.0
197000,0.802972,10.583333333333334,1.3669776,1.8162790717080581,1.8162790717080581,1.0
198000,0.8361672,10.420454545454545,1.3413696,1.7562500052154064,1.7562500052154064,1.0
199000,0.85138714,12.092105263157896,1.3259153,1.6506578718361102,1.6506578718361102,1.0
200000,0.80786914,9.838709677419354,1.3210748,1.8172042988320833,1.8172042988320833,1.0
201000,0.8382418,13.04225352112676,1.3111665,1.6626760355183776,1.6626760355183776,1.0
202000,0.7834465,13.44927536231884,1.2840172,1.5963767749675806,1.5963767749675806,1.0
203000,0.6794192,9.839285714285714,1.3414695,1.8564516164923226,1.8564516164923226,1.0
204000,0.62642473,9.626666666666667,1.3261412,1.8547872292234542,1.8547872292234542,1.0
205000,0.6356425,10.123595505617978,1.3393958,1.8831460743807675,1.8831460743807675,1.0
206000,0.68283266,9.75531914893617,1.282107,1.8064516007259328,1.8064516007259328,1.0
207000,0.6256777,9.764705882352942,1.35056,1.8788043403107186,1.8788043403107186,1.0
208000,0.5708416,9.470588235294118,1.3575445,1.8526041557391484,1.8526041557391484,1.0
209000,0.5659011,9.371134020618557,1.3291049,1.8231958605579495,1.8231958605579495,1.0
210000,0.57090926,9.901098901098901,1.3633999,1.8802197706568373,1.8802197706568373,1.0
211000,0.58002836,9.68421052631579,1.356074,1.851595734028106,1.851595734028106,1.0
212000,0.57305557,9.33673469387755,1.3378241,1.8567010102812778,1.8567010102812778,1.0
213000,0.62023497,9.944444444444445,1.3537192,1.880769221337287,1.880769221337287,1.0
214000,0.5813421,9.333333333333334,1.3425587,1.8489690502894294,1.8489690502894294,1.0
215000,0.5575074,9.121212121212121,1.3423529,1.853030279429272,1.853030279429272,1.0
216000,0.5438452,18.62264150943396,1.3505102,1.8705882301517562,1.8705882301517562,1.0
217000,0.5325586,9.666666666666666,1.3394104,1.56684778533552,1.56684778533552,1.0
218000,0.61307013,9.547368421052632,1.3378501,1.8310526185914089,1.8310526185914089,1.0
